global_idx,sub_idx,frame_idx,name,top_sc_px,bot_sc_px,end_ed_px,sc_thickness_mm,ed_thickness_mm,total_thickness_mm,surface_disp_mm
236,2,36,2_36,107.626953125,114.66796875,147.3583984375,0.035205078125,0.1634521484375,0.1986572265625,0.176025390625
237,2,37,2_37,107.626953125,114.66796875,147.3583984375,0.035205078125,0.1634521484375,0.1986572265625,0.176025390625
238,2,38,2_38,108.1298828125,114.66796875,143.837890625,0.0326904296875,0.145849609375,0.1785400390625,0.1785400390625
239,2,39,2_39,107.1240234375,115.673828125,147.3583984375,0.0427490234375,0.1584228515625,0.201171875,0.1735107421875
240,2,40,2_40,108.1298828125,114.66796875,144.84375,0.0326904296875,0.15087890625,0.1835693359375,0.1785400390625
241,2,41,2_41,108.6328125,114.66796875,145.3466796875,0.03017578125,0.1533935546875,0.1835693359375,0.1810546875
242,2,42,2_42,108.1298828125,115.673828125,148.8671875,0.0377197265625,0.165966796875,0.2036865234375,0.1785400390625
243,2,43,2_43,108.6328125,115.673828125,148.8671875,0.035205078125,0.165966796875,0.201171875,0.1810546875
244,2,44,2_44,108.6328125,115.1708984375,146.85546875,0.0326904296875,0.1584228515625,0.19111328125,0.1810546875
245,2,45,2_45,108.1298828125,116.6796875,146.85546875,0.0427490234375,0.15087890625,0.1936279296875,0.1785400390625
246,2,46,2_46,109.1357421875,115.1708984375,144.84375,0.03017578125,0.1483642578125,0.1785400390625,0.1835693359375
247,2,47,2_47,109.1357421875,115.673828125,149.3701171875,0.0326904296875,0.1684814453125,0.201171875,0.1835693359375
248,2,48,2_48,108.1298828125,115.1708984375,148.8671875,0.035205078125,0.1684814453125,0.2036865234375,0.1785400390625
249,2,49,2_49,109.1357421875,116.6796875,146.85546875,0.0377197265625,0.15087890625,0.1885986328125,0.1835693359375
250,2,50,2_50,109.638671875,116.6796875,147.861328125,0.035205078125,0.155908203125,0.19111328125,0.186083984375
251,2,51,2_51,109.638671875,116.6796875,148.3642578125,0.035205078125,0.1584228515625,0.1936279296875,0.186083984375
252,2,52,2_52,108.6328125,116.1767578125,151.3818359375,0.0377197265625,0.176025390625,0.2137451171875,0.1810546875
253,2,53,2_53,109.1357421875,116.6796875,149.3701171875,0.0377197265625,0.1634521484375,0.201171875,0.1835693359375
254,2,54,2_54,109.638671875,116.6796875,147.861328125,0.035205078125,0.155908203125,0.19111328125,0.186083984375
255,2,55,2_55,110.1416015625,117.1826171875,146.85546875,0.035205078125,0.1483642578125,0.1835693359375,0.1885986328125
256,2,56,2_56,109.638671875,116.6796875,146.85546875,0.035205078125,0.15087890625,0.186083984375,0.186083984375
257,2,57,2_57,108.6328125,116.1767578125,147.861328125,0.0377197265625,0.1584228515625,0.196142578125,0.1810546875
258,2,58,2_58,109.638671875,116.6796875,150.87890625,0.035205078125,0.17099609375,0.206201171875,0.186083984375
259,2,59,2_59,109.1357421875,116.6796875,149.3701171875,0.0377197265625,0.1634521484375,0.201171875,0.1835693359375
260,2,60,2_60,110.1416015625,116.6796875,148.8671875,0.0326904296875,0.1609375,0.1936279296875,0.1885986328125
261,2,61,2_61,110.1416015625,116.6796875,148.8671875,0.0326904296875,0.1609375,0.1936279296875,0.1885986328125
262,2,62,2_62,109.638671875,116.6796875,150.87890625,0.035205078125,0.17099609375,0.206201171875,0.186083984375
263,2,63,2_63,109.1357421875,116.6796875,148.8671875,0.0377197265625,0.1609375,0.1986572265625,0.1835693359375
264,2,64,2_64,109.1357421875,116.1767578125,148.3642578125,0.035205078125,0.1609375,0.196142578125,0.1835693359375
265,2,65,2_65,109.638671875,116.6796875,146.85546875,0.035205078125,0.15087890625,0.186083984375,0.186083984375
266,2,66,2_66,109.638671875,116.6796875,149.3701171875,0.035205078125,0.1634521484375,0.1986572265625,0.186083984375
267,2,67,2_67,108.6328125,116.6796875,150.87890625,0.040234375,0.17099609375,0.21123046875,0.1810546875
268,2,68,2_68,108.6328125,116.6796875,146.85546875,0.040234375,0.15087890625,0.19111328125,0.1810546875
269,2,69,2_69,108.6328125,116.6796875,147.861328125,0.040234375,0.155908203125,0.196142578125,0.1810546875
270,2,70,2_70,108.6328125,116.6796875,145.849609375,0.040234375,0.145849609375,0.186083984375,0.1810546875
271,2,71,2_71,109.638671875,116.6796875,147.861328125,0.035205078125,0.155908203125,0.19111328125,0.186083984375
272,2,72,2_72,110.64453125,116.6796875,148.3642578125,0.03017578125,0.1584228515625,0.1885986328125,0.19111328125
273,2,73,2_73,109.1357421875,116.6796875,148.8671875,0.0377197265625,0.1609375,0.1986572265625,0.1835693359375
274,2,74,2_74,109.1357421875,116.6796875,147.3583984375,0.0377197265625,0.1533935546875,0.19111328125,0.1835693359375
275,2,75,2_75,108.6328125,116.6796875,148.8671875,0.040234375,0.1609375,0.201171875,0.1810546875
276,2,76,2_76,110.1416015625,116.6796875,149.3701171875,0.0326904296875,0.1634521484375,0.196142578125,0.1885986328125
277,2,77,2_77,108.6328125,116.6796875,146.85546875,0.040234375,0.15087890625,0.19111328125,0.1810546875
278,2,78,2_78,109.1357421875,116.6796875,144.84375,0.0377197265625,0.1408203125,0.1785400390625,0.1835693359375
279,2,79,2_79,109.638671875,116.6796875,147.3583984375,0.035205078125,0.1533935546875,0.1885986328125,0.186083984375
280,2,80,2_80,109.1357421875,116.6796875,145.3466796875,0.0377197265625,0.1433349609375,0.1810546875,0.1835693359375
281,2,81,2_81,108.1298828125,114.66796875,146.3525390625,0.0326904296875,0.1584228515625,0.19111328125,0.1785400390625
282,2,82,2_82,108.1298828125,115.1708984375,146.3525390625,0.035205078125,0.155908203125,0.19111328125,0.1785400390625
283,2,83,2_83,108.6328125,114.66796875,145.3466796875,0.03017578125,0.1533935546875,0.1835693359375,0.1810546875
284,2,84,2_84,108.6328125,114.66796875,146.3525390625,0.03017578125,0.1584228515625,0.1885986328125,0.1810546875
285,2,85,2_85,106.62109375,114.66796875,144.84375,0.040234375,0.15087890625,0.19111328125,0.17099609375
286,2,86,2_86,108.1298828125,114.66796875,146.85546875,0.0326904296875,0.1609375,0.1936279296875,0.1785400390625
287,2,87,2_87,108.1298828125,114.66796875,145.849609375,0.0326904296875,0.155908203125,0.1885986328125,0.1785400390625
288,2,88,2_88,108.6328125,114.66796875,146.85546875,0.03017578125,0.1609375,0.19111328125,0.1810546875
289,2,89,2_89,107.626953125,114.66796875,146.85546875,0.035205078125,0.1609375,0.196142578125,0.176025390625
290,2,90,2_90,108.1298828125,115.1708984375,144.3408203125,0.035205078125,0.145849609375,0.1810546875,0.1785400390625
291,2,91,2_91,107.626953125,114.66796875,145.3466796875,0.035205078125,0.1533935546875,0.1885986328125,0.176025390625
292,2,92,2_92,108.6328125,114.66796875,144.84375,0.03017578125,0.15087890625,0.1810546875,0.1810546875
293,2,93,2_93,108.1298828125,114.66796875,145.849609375,0.0326904296875,0.155908203125,0.1885986328125,0.1785400390625
294,2,94,2_94,108.6328125,114.66796875,146.85546875,0.03017578125,0.1609375,0.19111328125,0.1810546875
295,2,95,2_95,106.62109375,114.66796875,147.861328125,0.040234375,0.165966796875,0.206201171875,0.17099609375
296,2,96,2_96,107.626953125,114.66796875,145.849609375,0.035205078125,0.155908203125,0.19111328125,0.176025390625
297,2,97,2_97,107.626953125,114.66796875,144.84375,0.035205078125,0.15087890625,0.186083984375,0.176025390625
298,2,98,2_98,107.626953125,114.66796875,147.3583984375,0.035205078125,0.1634521484375,0.1986572265625,0.176025390625
299,2,99,2_99,108.1298828125,114.66796875,146.85546875,0.0326904296875,0.1609375,0.1936279296875,0.1785400390625
300,2,100,2_100,108.1298828125,114.66796875,145.3466796875,0.0326904296875,0.1533935546875,0.186083984375,0.1785400390625
301,3,1,3_1,107.1240234375,114.66796875,147.3583984375,0.0377197265625,0.1634521484375,0.201171875,0.1735107421875
302,3,2,3_2,106.62109375,114.66796875,143.837890625,0.040234375,0.145849609375,0.186083984375,0.17099609375
303,3,3,3_3,106.62109375,113.662109375,144.3408203125,0.035205078125,0.1533935546875,0.1885986328125,0.17099609375
304,3,4,3_4,105.1123046875,114.66796875,143.3349609375,0.0477783203125,0.1433349609375,0.19111328125,0.1634521484375
305,3,5,3_5,107.1240234375,114.66796875,144.3408203125,0.0377197265625,0.1483642578125,0.186083984375,0.1735107421875
306,3,6,3_6,106.62109375,113.1591796875,144.84375,0.0326904296875,0.1584228515625,0.19111328125,0.17099609375
307,3,7,3_7,105.615234375,113.662109375,144.84375,0.040234375,0.155908203125,0.196142578125,0.165966796875
308,3,8,3_8,106.62109375,113.1591796875,143.837890625,0.0326904296875,0.1533935546875,0.186083984375,0.17099609375
309,3,9,3_9,106.1181640625,112.65625,143.3349609375,0.0326904296875,0.1533935546875,0.186083984375,0.1684814453125
310,3,10,3_10,106.1181640625,113.1591796875,143.837890625,0.035205078125,0.1533935546875,0.1885986328125,0.1684814453125
311,3,11,3_11,106.62109375,112.65625,142.3291015625,0.03017578125,0.1483642578125,0.1785400390625,0.17099609375
312,3,12,3_12,105.1123046875,112.65625,142.83203125,0.0377197265625,0.15087890625,0.1885986328125,0.1634521484375
313,3,13,3_13,105.1123046875,112.65625,142.83203125,0.0377197265625,0.15087890625,0.1885986328125,0.1634521484375
314,3,14,3_14,105.615234375,111.650390625,142.83203125,0.03017578125,0.155908203125,0.186083984375,0.165966796875
315,3,15,3_15,104.609375,111.1474609375,144.84375,0.0326904296875,0.1684814453125,0.201171875,0.1609375
316,3,16,3_16,103.1005859375,110.64453125,144.3408203125,0.0377197265625,0.1684814453125,0.206201171875,0.1533935546875
317,3,17,3_17,104.609375,110.64453125,140.3173828125,0.03017578125,0.1483642578125,0.1785400390625,0.1609375
318,3,18,3_18,103.603515625,109.638671875,137.2998046875,0.03017578125,0.1383056640625,0.1684814453125,0.155908203125
319,3,19,3_19,103.603515625,109.1357421875,137.2998046875,0.0276611328125,0.1408203125,0.1684814453125,0.155908203125
320,3,20,3_20,101.591796875,108.6328125,135.2880859375,0.035205078125,0.1332763671875,0.1684814453125,0.145849609375
321,3,21,3_21,100.5859375,108.1298828125,140.8203125,0.0377197265625,0.1634521484375,0.201171875,0.1408203125
322,3,22,3_22,99.0771484375,107.1240234375,134.78515625,0.040234375,0.1383056640625,0.1785400390625,0.1332763671875
323,3,23,3_23,97.0654296875,106.1181640625,134.78515625,0.045263671875,0.1433349609375,0.1885986328125,0.1232177734375
324,3,24,3_24,98.0712890625,105.1123046875,132.7734375,0.035205078125,0.1383056640625,0.1735107421875,0.1282470703125
325,3,25,3_25,97.0654296875,104.1064453125,131.2646484375,0.035205078125,0.135791015625,0.17099609375,0.1232177734375
326,3,26,3_26,94.55078125,103.1005859375,131.2646484375,0.0427490234375,0.1408203125,0.1835693359375,0.11064453125
327,3,27,3_27,95.556640625,104.609375,134.78515625,0.045263671875,0.15087890625,0.196142578125,0.115673828125
328,3,28,3_28,97.568359375,104.609375,135.791015625,0.035205078125,0.155908203125,0.19111328125,0.125732421875
329,3,29,3_29,98.0712890625,105.1123046875,132.2705078125,0.035205078125,0.135791015625,0.17099609375,0.1282470703125
330,3,30,3_30,98.57421875,106.62109375,133.779296875,0.040234375,0.135791015625,0.176025390625,0.13076171875
331,3,31,3_31,99.580078125,106.62109375,133.2763671875,0.035205078125,0.1332763671875,0.1684814453125,0.135791015625
332,3,32,3_32,100.5859375,107.1240234375,136.2939453125,0.0326904296875,0.145849609375,0.1785400390625,0.1408203125
333,3,33,3_33,101.0888671875,108.6328125,140.3173828125,0.0377197265625,0.1584228515625,0.196142578125,0.1433349609375
334,3,34,3_34,101.591796875,108.6328125,136.2939453125,0.035205078125,0.1383056640625,0.1735107421875,0.145849609375
335,3,35,3_35,101.0888671875,108.6328125,137.2998046875,0.0377197265625,0.1433349609375,0.1810546875,0.1433349609375
336,3,36,3_36,102.59765625,110.1416015625,141.826171875,0.0377197265625,0.1584228515625,0.196142578125,0.15087890625
337,3,37,3_37,103.1005859375,110.64453125,142.83203125,0.0377197265625,0.1609375,0.1986572265625,0.1533935546875
338,3,38,3_38,104.1064453125,110.64453125,144.84375,0.0326904296875,0.17099609375,0.2036865234375,0.1584228515625
339,3,39,3_39,105.1123046875,110.64453125,140.8203125,0.0276611328125,0.15087890625,0.1785400390625,0.1634521484375
340,3,40,3_40,104.609375,111.650390625,142.83203125,0.035205078125,0.155908203125,0.19111328125,0.1609375
341,3,41,3_41,104.1064453125,112.1533203125,142.83203125,0.040234375,0.1533935546875,0.1936279296875,0.1584228515625
342,3,42,3_42,104.1064453125,112.1533203125,142.83203125,0.040234375,0.1533935546875,0.1936279296875,0.1584228515625
343,3,43,3_43,105.1123046875,112.65625,143.3349609375,0.0377197265625,0.1533935546875,0.19111328125,0.1634521484375
344,3,44,3_44,105.615234375,112.65625,142.83203125,0.035205078125,0.15087890625,0.186083984375,0.165966796875
345,3,45,3_45,106.1181640625,112.65625,142.3291015625,0.0326904296875,0.1483642578125,0.1810546875,0.1684814453125
346,3,46,3_46,106.1181640625,112.65625,143.837890625,0.0326904296875,0.155908203125,0.1885986328125,0.1684814453125
347,3,47,3_47,105.1123046875,113.1591796875,142.83203125,0.040234375,0.1483642578125,0.1885986328125,0.1634521484375
348,3,48,3_48,106.1181640625,112.65625,143.3349609375,0.0326904296875,0.1533935546875,0.186083984375,0.1684814453125
349,3,49,3_49,106.1181640625,112.65625,142.3291015625,0.0326904296875,0.1483642578125,0.1810546875,0.1684814453125
350,3,50,3_50,105.615234375,112.65625,144.84375,0.035205078125,0.1609375,0.196142578125,0.165966796875
351,3,51,3_51,106.1181640625,112.65625,144.84375,0.0326904296875,0.1609375,0.1936279296875,0.1684814453125
352,3,52,3_52,106.1181640625,113.1591796875,143.837890625,0.035205078125,0.1533935546875,0.1885986328125,0.1684814453125
353,3,53,3_53,106.1181640625,113.1591796875,144.84375,0.035205078125,0.1584228515625,0.1936279296875,0.1684814453125
354,3,54,3_54,104.609375,113.1591796875,143.3349609375,0.0427490234375,0.15087890625,0.1936279296875,0.1609375
355,3,55,3_55,106.62109375,113.1591796875,144.84375,0.0326904296875,0.1584228515625,0.19111328125,0.17099609375
356,3,56,3_56,106.1181640625,112.65625,143.837890625,0.0326904296875,0.155908203125,0.1885986328125,0.1684814453125
357,3,57,3_57,106.1181640625,112.65625,143.3349609375,0.0326904296875,0.1533935546875,0.186083984375,0.1684814453125
358,3,58,3_58,105.1123046875,113.1591796875,142.83203125,0.040234375,0.1483642578125,0.1885986328125,0.1634521484375
359,3,59,3_59,108.1298828125,114.66796875,142.83203125,0.0326904296875,0.1408203125,0.1735107421875,0.1785400390625
360,3,60,3_60,106.62109375,113.1591796875,144.3408203125,0.0326904296875,0.155908203125,0.1885986328125,0.17099609375
361,3,61,3_61,106.62109375,114.1650390625,144.3408203125,0.0377197265625,0.15087890625,0.1885986328125,0.17099609375
362,3,62,3_62,107.1240234375,114.1650390625,143.3349609375,0.035205078125,0.145849609375,0.1810546875,0.1735107421875
363,3,63,3_63,107.1240234375,114.66796875,147.861328125,0.0377197265625,0.165966796875,0.2036865234375,0.1735107421875
364,3,64,3_64,107.1240234375,114.66796875,143.3349609375,0.0377197265625,0.1433349609375,0.1810546875,0.1735107421875
365,3,65,3_65,106.62109375,114.66796875,144.84375,0.040234375,0.15087890625,0.19111328125,0.17099609375
366,3,66,3_66,106.1181640625,114.66796875,147.3583984375,0.0427490234375,0.1634521484375,0.206201171875,0.1684814453125
367,3,67,3_67,107.1240234375,114.66796875,143.837890625,0.0377197265625,0.145849609375,0.1835693359375,0.1735107421875
368,3,68,3_68,108.1298828125,114.66796875,145.849609375,0.0326904296875,0.155908203125,0.1885986328125,0.1785400390625
369,3,69,3_69,108.6328125,114.66796875,145.849609375,0.03017578125,0.155908203125,0.186083984375,0.1810546875
370,3,70,3_70,108.1298828125,114.66796875,143.837890625,0.0326904296875,0.145849609375,0.1785400390625,0.1785400390625
371,3,71,3_71,106.62109375,114.66796875,145.849609375,0.040234375,0.155908203125,0.196142578125,0.17099609375
372,3,72,3_72,108.6328125,114.66796875,145.849609375,0.03017578125,0.155908203125,0.186083984375,0.1810546875
373,3,73,3_73,109.1357421875,116.1767578125,143.837890625,0.035205078125,0.1383056640625,0.1735107421875,0.1835693359375
374,3,74,3_74,108.1298828125,115.1708984375,143.3349609375,0.035205078125,0.1408203125,0.176025390625,0.1785400390625
375,3,75,3_75,108.1298828125,114.66796875,144.84375,0.0326904296875,0.15087890625,0.1835693359375,0.1785400390625
376,3,76,3_76,108.6328125,115.1708984375,145.849609375,0.0326904296875,0.1533935546875,0.186083984375,0.1810546875
377,3,77,3_77,107.626953125,114.66796875,142.83203125,0.035205078125,0.1408203125,0.176025390625,0.176025390625
378,3,78,3_78,108.6328125,115.1708984375,144.84375,0.0326904296875,0.1483642578125,0.1810546875,0.1810546875
379,3,79,3_79,107.1240234375,114.66796875,142.83203125,0.0377197265625,0.1408203125,0.1785400390625,0.1735107421875
380,3,80,3_80,108.6328125,115.1708984375,146.85546875,0.0326904296875,0.1584228515625,0.19111328125,0.1810546875
381,3,81,3_81,108.6328125,116.1767578125,146.3525390625,0.0377197265625,0.15087890625,0.1885986328125,0.1810546875
382,3,82,3_82,108.6328125,115.1708984375,145.3466796875,0.0326904296875,0.15087890625,0.1835693359375,0.1810546875
383,3,83,3_83,107.626953125,114.66796875,140.8203125,0.035205078125,0.13076171875,0.165966796875,0.176025390625
384,3,84,3_84,107.1240234375,115.1708984375,144.84375,0.040234375,0.1483642578125,0.1885986328125,0.1735107421875
385,3,85,3_85,106.1181640625,114.66796875,146.3525390625,0.0427490234375,0.1584228515625,0.201171875,0.1684814453125
386,3,86,3_86,109.1357421875,116.1767578125,145.849609375,0.035205078125,0.1483642578125,0.1835693359375,0.1835693359375
387,3,87,3_87,108.1298828125,115.673828125,144.84375,0.0377197265625,0.145849609375,0.1835693359375,0.1785400390625
388,3,88,3_88,105.1123046875,114.66796875,140.8203125,0.0477783203125,0.13076171875,0.1785400390625,0.1634521484375
389,3,89,3_89,107.1240234375,114.66796875,145.3466796875,0.0377197265625,0.1533935546875,0.19111328125,0.1735107421875
390,3,90,3_90,109.638671875,115.1708984375,146.85546875,0.0276611328125,0.1584228515625,0.186083984375,0.186083984375
391,3,91,3_91,107.1240234375,116.1767578125,145.849609375,0.045263671875,0.1483642578125,0.1936279296875,0.1735107421875
392,3,92,3_92,108.6328125,114.66796875,142.3291015625,0.03017578125,0.1383056640625,0.1684814453125,0.1810546875
393,3,93,3_93,107.626953125,115.1708984375,144.84375,0.0377197265625,0.1483642578125,0.186083984375,0.176025390625
394,3,94,3_94,109.1357421875,116.1767578125,142.83203125,0.035205078125,0.1332763671875,0.1684814453125,0.1835693359375
395,3,95,3_95,107.626953125,115.1708984375,146.85546875,0.0377197265625,0.1584228515625,0.196142578125,0.176025390625
396,3,96,3_96,108.6328125,115.1708984375,144.3408203125,0.0326904296875,0.145849609375,0.1785400390625,0.1810546875
397,3,97,3_97,107.626953125,115.1708984375,146.3525390625,0.0377197265625,0.155908203125,0.1936279296875,0.176025390625
398,3,98,3_98,106.62109375,115.673828125,144.84375,0.045263671875,0.145849609375,0.19111328125,0.17099609375
399,3,99,3_99,108.6328125,116.1767578125,146.3525390625,0.0377197265625,0.15087890625,0.1885986328125,0.1810546875
400,3,100,3_100,109.1357421875,116.1767578125,145.849609375,0.035205078125,0.1483642578125,0.1835693359375,0.1835693359375
401,4,1,4_1,108.1298828125,116.1767578125,145.3466796875,0.040234375,0.145849609375,0.186083984375,0.1785400390625
402,4,2,4_2,106.62109375,114.66796875,141.826171875,0.040234375,0.135791015625,0.176025390625,0.17099609375
403,4,3,4_3,106.1181640625,114.66796875,143.3349609375,0.0427490234375,0.1433349609375,0.186083984375,0.1684814453125
404,4,4,4_4,105.615234375,114.66796875,143.837890625,0.045263671875,0.145849609375,0.19111328125,0.165966796875
405,4,5,4_5,106.1181640625,114.66796875,143.3349609375,0.0427490234375,0.1433349609375,0.186083984375,0.1684814453125
406,4,6,4_6,105.1123046875,114.1650390625,143.3349609375,0.045263671875,0.145849609375,0.19111328125,0.1634521484375
407,4,7,4_7,104.609375,114.1650390625,143.3349609375,0.0477783203125,0.145849609375,0.1936279296875,0.1609375
408,4,8,4_8,107.1240234375,114.1650390625,144.3408203125,0.035205078125,0.15087890625,0.186083984375,0.1735107421875
409,4,9,4_9,105.1123046875,114.1650390625,142.3291015625,0.045263671875,0.1408203125,0.186083984375,0.1634521484375
410,4,10,4_10,107.1240234375,114.1650390625,143.3349609375,0.035205078125,0.145849609375,0.1810546875,0.1735107421875
411,4,11,4_11,107.1240234375,115.1708984375,143.3349609375,0.040234375,0.1408203125,0.1810546875,0.1735107421875
412,4,12,4_12,105.1123046875,114.1650390625,143.3349609375,0.045263671875,0.145849609375,0.19111328125,0.1634521484375
413,4,13,4_13,104.609375,114.1650390625,143.3349609375,0.0477783203125,0.145849609375,0.1936279296875,0.1609375
414,4,14,4_14,104.609375,114.1650390625,144.3408203125,0.0477783203125,0.15087890625,0.1986572265625,0.1609375
415,4,15,4_15,105.1123046875,114.1650390625,144.3408203125,0.045263671875,0.15087890625,0.196142578125,0.1634521484375
416,4,16,4_16,105.1123046875,114.1650390625,141.3232421875,0.045263671875,0.135791015625,0.1810546875,0.1634521484375
417,4,17,4_17,103.603515625,113.1591796875,141.3232421875,0.0477783203125,0.1408203125,0.1885986328125,0.155908203125
418,4,18,4_18,103.1005859375,112.1533203125,140.8203125,0.045263671875,0.1433349609375,0.1885986328125,0.1533935546875
419,4,19,4_19,102.59765625,110.64453125,139.3115234375,0.040234375,0.1433349609375,0.1835693359375,0.15087890625
420,4,20,4_20,100.5859375,110.64453125,140.8203125,0.05029296875,0.15087890625,0.201171875,0.1408203125
421,4,21,4_21,101.591796875,110.64453125,141.3232421875,0.045263671875,0.1533935546875,0.1986572265625,0.145849609375
422,4,22,4_22,103.1005859375,110.64453125,139.3115234375,0.0377197265625,0.1433349609375,0.1810546875,0.1533935546875
423,4,23,4_23,101.591796875,111.1474609375,140.8203125,0.0477783203125,0.1483642578125,0.196142578125,0.145849609375
424,4,24,4_24,101.0888671875,110.64453125,140.8203125,0.0477783203125,0.15087890625,0.1986572265625,0.1433349609375
425,4,25,4_25,103.1005859375,110.64453125,138.80859375,0.0377197265625,0.1408203125,0.1785400390625,0.1533935546875
426,4,26,4_26,100.5859375,110.64453125,137.2998046875,0.05029296875,0.1332763671875,0.1835693359375,0.1408203125
427,4,27,4_27,98.57421875,108.6328125,136.2939453125,0.05029296875,0.1383056640625,0.1885986328125,0.13076171875
428,4,28,4_28,100.5859375,109.1357421875,135.2880859375,0.0427490234375,0.13076171875,0.1735107421875,0.1408203125
429,4,29,4_29,98.57421875,108.6328125,134.78515625,0.05029296875,0.13076171875,0.1810546875,0.13076171875
430,4,30,4_30,99.580078125,109.1357421875,134.78515625,0.0477783203125,0.1282470703125,0.176025390625,0.135791015625
431,4,31,4_31,99.580078125,108.6328125,135.791015625,0.045263671875,0.135791015625,0.1810546875,0.135791015625
432,4,32,4_32,99.580078125,108.6328125,136.796875,0.045263671875,0.1408203125,0.186083984375,0.135791015625
433,4,33,4_33,99.0771484375,109.1357421875,136.796875,0.05029296875,0.1383056640625,0.1885986328125,0.1332763671875
434,4,34,4_34,99.0771484375,108.1298828125,134.2822265625,0.045263671875,0.13076171875,0.176025390625,0.1332763671875
435,4,35,4_35,97.568359375,106.62109375,133.2763671875,0.045263671875,0.1332763671875,0.1785400390625,0.125732421875
436,4,36,4_36,97.0654296875,106.1181640625,132.7734375,0.045263671875,0.1332763671875,0.1785400390625,0.1232177734375
437,4,37,4_37,95.556640625,106.1181640625,132.7734375,0.0528076171875,0.1332763671875,0.186083984375,0.115673828125
438,4,38,4_38,95.556640625,105.1123046875,131.767578125,0.0477783203125,0.1332763671875,0.1810546875,0.115673828125
439,4,39,4_39,93.544921875,104.1064453125,131.767578125,0.0528076171875,0.1383056640625,0.19111328125,0.105615234375
440,4,40,4_40,94.0478515625,103.1005859375,130.76171875,0.045263671875,0.1383056640625,0.1835693359375,0.1081298828125
441,4,41,4_41,93.0419921875,102.59765625,130.2587890625,0.0477783203125,0.1383056640625,0.186083984375,0.1031005859375
442,4,42,4_42,91.533203125,101.591796875,127.744140625,0.05029296875,0.13076171875,0.1810546875,0.095556640625
443,4,43,4_43,91.0302734375,100.5859375,126.73828125,0.0477783203125,0.13076171875,0.1785400390625,0.0930419921875
444,4,44,4_44,90.52734375,99.580078125,128.75,0.045263671875,0.145849609375,0.19111328125,0.09052734375
445,4,45,4_45,89.521484375,98.57421875,129.755859375,0.045263671875,0.155908203125,0.201171875,0.085498046875
446,4,46,4_46,89.521484375,98.0712890625,125.732421875,0.0427490234375,0.1383056640625,0.1810546875,0.085498046875
447,4,47,4_47,87.509765625,97.568359375,124.2236328125,0.05029296875,0.1332763671875,0.1835693359375,0.075439453125
448,4,48,4_48,88.515625,96.5625,124.7265625,0.040234375,0.1408203125,0.1810546875,0.08046875
449,4,49,4_49,86.0009765625,96.5625,124.7265625,0.0528076171875,0.1408203125,0.1936279296875,0.0678955078125
450,4,50,4_50,88.0126953125,96.5625,124.2236328125,0.0427490234375,0.1383056640625,0.1810546875,0.0779541015625
451,4,51,4_51,87.0068359375,98.0712890625,127.2412109375,0.055322265625,0.145849609375,0.201171875,0.0729248046875
452,4,52,4_52,89.0185546875,97.568359375,124.7265625,0.0427490234375,0.135791015625,0.1785400390625,0.0829833984375
453,4,53,4_53,86.0009765625,98.0712890625,123.720703125,0.0603515625,0.1282470703125,0.1885986328125,0.0678955078125
454,4,54,4_54,88.515625,97.568359375,125.2294921875,0.045263671875,0.1383056640625,0.1835693359375,0.08046875
455,4,55,4_55,88.515625,97.0654296875,124.2236328125,0.0427490234375,0.135791015625,0.1785400390625,0.08046875
456,4,56,4_56,88.515625,97.568359375,124.2236328125,0.045263671875,0.1332763671875,0.1785400390625,0.08046875
457,4,57,4_57,88.515625,98.0712890625,127.2412109375,0.0477783203125,0.145849609375,0.1936279296875,0.08046875
458,4,58,4_58,88.515625,98.0712890625,125.732421875,0.0477783203125,0.1383056640625,0.186083984375,0.08046875
459,4,59,4_59,90.0244140625,98.0712890625,128.2470703125,0.040234375,0.15087890625,0.19111328125,0.0880126953125
460,4,60,4_60,89.0185546875,97.568359375,125.2294921875,0.0427490234375,0.1383056640625,0.1810546875,0.0829833984375
461,4,61,4_61,88.515625,97.568359375,124.7265625,0.045263671875,0.135791015625,0.1810546875,0.08046875
462,4,62,4_62,87.509765625,97.568359375,123.2177734375,0.05029296875,0.1282470703125,0.1785400390625,0.075439453125
463,4,63,4_63,88.515625,98.0712890625,128.2470703125,0.0477783203125,0.15087890625,0.1986572265625,0.08046875
464,4,64,4_64,87.509765625,97.568359375,124.7265625,0.05029296875,0.135791015625,0.186083984375,0.075439453125
465,4,65,4_65,88.0126953125,97.568359375,125.2294921875,0.0477783203125,0.1383056640625,0.186083984375,0.0779541015625
466,4,66,4_66,88.515625,98.0712890625,127.2412109375,0.0477783203125,0.145849609375,0.1936279296875,0.08046875
467,4,67,4_67,89.0185546875,98.57421875,127.2412109375,0.0477783203125,0.1433349609375,0.19111328125,0.0829833984375
468,4,68,4_68,88.515625,98.57421875,127.744140625,0.05029296875,0.145849609375,0.196142578125,0.08046875
469,4,69,4_69,89.0185546875,98.57421875,125.2294921875,0.0477783203125,0.1332763671875,0.1810546875,0.0829833984375
470,4,70,4_70,89.0185546875,98.57421875,127.744140625,0.0477783203125,0.145849609375,0.1936279296875,0.0829833984375
471,4,71,4_71,90.0244140625,99.0771484375,126.73828125,0.045263671875,0.1383056640625,0.1835693359375,0.0880126953125
472,4,72,4_72,90.0244140625,99.0771484375,126.73828125,0.045263671875,0.1383056640625,0.1835693359375,0.0880126953125
